,Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
331659,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Fossil,EJ/yr,51.0443218,42.33854590000001,28.3269515,17.9925786,11.1579018,8.7222321,8.6175295,7.931797400000002,6.7478539,,4.937241900000001,,3.8521168,,2.9595259,,1.8548329
331660,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0,0.0,2.49e-05,2.5e-05,2.5e-05,2.49e-05,2.49e-05,2.48e-05,2.47e-05,,2.44e-05,,1.7e-05,,1.47e-05,,9.7e-06
331661,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Fossil|w/o CCS,EJ/yr,51.0443218,42.33854590000001,28.3269266,17.9925536,11.1578768,8.7222072,8.6175046,7.931772500000001,6.747829100000001,,4.9372175,,3.8520998,,2.9595113,,1.8548231
331662,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas,EJ/yr,17.1562907,15.4989339,10.1812184,5.2666127,2.436493599999999,1.599837,1.6088395,1.6033993,1.4898188,,0.9057359,,0.4689216,,0.3155193,,0.1582736
331663,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Electricity,EJ/yr,4.8483067,4.470403900000001,1.0384717,0.1791002,0.0794609,0.0187465,0.0092458,0.0038601,0.0003509,,9.1e-06,,2.6e-06,,2.2e-06,,1.4e-06
331664,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Electricity|w/ CCS,EJ/yr,0.0,0.0,3.6e-06,3.6e-06,3.6e-06,3.6e-06,3.6e-06,3.5e-06,3.5e-06,,3.4e-06,,2.6e-06,,2.2e-06,,1.4e-06
331665,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Electricity|w/o CCS,EJ/yr,4.8483067,4.470403900000001,1.0384681,0.1790966,0.0794572999999999,0.0187429,0.0092423,0.0038566,0.0003473,,5.7e-06,,0.0,,0.0,,0.0
331666,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Gases,EJ/yr,11.7471313,10.6400094,8.966028699999999,5.086925799999999,2.356609499999999,1.5808096,1.5994104,1.5994104,1.4893794,,0.9057145,,0.4689158,,0.3155143,,0.1582704
331667,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Heat,EJ/yr,0.4760005,0.1502414000000001,0.0005257,0.0003932,0.0002385,0.0001088,3e-05,4.299999999999999e-06,4.4e-06,,4.299999999999999e-06,,0.0,,0.0,,0.0
331668,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Hydrogen,EJ/yr,0.0848522,0.2382792,0.1761924,0.0001936,0.0001847,0.000172,0.0001533,0.0001245,8.42e-05,,7.9e-06,,3.1e-06,,2.7e-06,,1.7e-06
331669,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Liquids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0
331670,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|w/ CCS,EJ/yr,0.0,0.0,7.599999999999999e-06,7.699999999999999e-06,7.699999999999999e-06,7.599999999999999e-06,7.599999999999999e-06,7.599999999999999e-06,7.599999999999999e-06,,7.499999999999999e-06,,5.8e-06,,4.900000000000001e-06,,3.2e-06
331671,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|w/o CCS,EJ/yr,17.1562907,15.4989339,10.1812108,5.266605,2.436485899999999,1.5998293,1.6088318,1.6033917,1.4898112,,0.9057284,,0.4689158,,0.3155143,,0.1582704
331672,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Geothermal,EJ/yr,0.1410802,0.1635714,0.2750571,0.4917661,0.8006819000000001,1.1823708,1.6059237,2.0387715,2.6784121,,3.016050099999999,,2.9776679,,2.705397500000001,,2.439153399999999
331673,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Hydro,EJ/yr,1.3133493,1.392609,1.4262947,1.429298,1.4070527,1.3714409,1.3300385,1.2876579,1.2479489,,1.1886558,,1.1809401,,1.1809401,,1.1809401
331674,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Non-Biomass Renewables,EJ/yr,4.1913201,7.5182773,13.3062436,18.0717196,20.4726579,21.5884673,22.1343227,22.3061869,23.1687515,,22.9521236,,23.6252457,,24.1548488,,24.6872499
331675,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Nuclear,EJ/yr,2.788707,2.6526822,2.1795712,1.6374765,1.0992015,0.6357022999999999,0.3257106,0.1490294,0.0444063,,0.0068807,,0.003941,,0.0002851,,0.0
331676,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Oil,EJ/yr,24.7993348,21.6333925,17.4848928,12.5489184,8.582151699999999,6.9984088,6.7989643,6.1007938,5.030428300000001,,3.886255199999999,,3.2440707,,2.5536278,,1.6456582
331677,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Oil|w/o CCS,EJ/yr,24.7993348,21.6333925,17.4848928,12.5489184,8.582151699999999,6.9984088,6.7989643,6.1007938,5.030428300000001,,3.886255199999999,,3.2440707,,2.5536278,,1.6456582
331678,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Solar,EJ/yr,0.8193184,2.4321299,5.410893000000001,7.311092100000001,8.127546200000001,8.122416900000001,7.813891799999999,7.366304,6.827774699999999,,6.251369700000001,,6.9754312,,7.5309341,,8.075719200000002
331679,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Wind,EJ/yr,1.9175722,3.5299669,6.193998799999999,8.8395634,10.1373771,10.9122387,11.3844686,11.6134535,12.4146157,,12.496048,,12.4912065,,12.7375771,,12.9914371
332797,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Price|Carbon,US$2010/t CO2,16.800015232,325.2005364160001,344.3687054079999,368.578149072,405.724313344,444.617911696,481.530837424,521.382983408,581.9056556319999,,653.2861529600001,,794.7172191840001,,968.2389912160002,,1126.734647248
332851,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy,EJ/yr,18.5175327,17.1207611,13.1038276,10.4564558,8.877131,8.358918599999999,8.1612105,7.998842300000001,7.901307600000001,,7.3972299,,7.0350645,,6.703972,,6.3082851
332852,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass,EJ/yr,0.9747778,1.2396178,1.3174109,1.3661376,1.5170907,1.6021667,1.623051,1.6240199,1.6826259,,1.8790596,,2.0400306,,2.1894388,,2.2787229
332853,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|1st Generation,EJ/yr,0.0,0.0006750999999999,0.0006998,0.0007252,0.0007462,0.0007534999999999,0.0007546,0.0007546,0.0007546,,0.0007546,,0.0007546,,0.0007546,,0.0007546
332854,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity,EJ/yr,0.5879623999999999,0.7589084,0.7502686999999999,0.7414146999999999,0.7053959,0.6418116,0.5608215000000001,0.4613199000000001,0.3416891,,0.1312793,,0.1122107,,0.1358963,,0.205818
332855,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0168359,0.0249864,0.0282419,0.0317544,0.0372616999999999,0.049669,,0.0868017,,0.1121809,,0.1358758,,0.2058065
332856,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity|w/o CCS,EJ/yr,0.5879623999999999,0.7589084,0.7502686999999999,0.7245788,0.6804093999999999,0.6135696999999999,0.5290670999999999,0.4240582000000001,0.2920201000000001,,0.0444776,,2.98e-05,,2.04e-05,,1.15e-05
332857,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Energy Crops,EJ/yr,0.0,0.0,0.0,0.0,0.1240472,0.1456299,0.116256,0.0515607,0.0,,0.0,,0.0,,0.0,,0.0
332858,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Gases,EJ/yr,0.0256187,0.0430682,0.0429396,0.0491367,0.0481954,0.0463251,0.04302,0.0376549,0.029487,,0.0257467,,0.0182312,,0.017436,,0.0170511
332859,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Heat,EJ/yr,0.0001518,0.0209304,0.0212736,0.0215785,0.0217457,0.0216175,0.0209814,0.0191748,0.0163014,,0.0057485,,1.41e-05,,9.9e-06,,5.7e-06
332860,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Hydrogen,EJ/yr,0.0055676,0.0544445,0.1029862,0.1961813,0.4156683,0.5962166999999998,0.7028542,0.7771697,0.8736392000000002,,1.012183,,0.9209969,,0.8867656,,0.8928276
332861,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Liquids,EJ/yr,0.0011432,0.0400435,0.076105,0.1049033,0.1435664,0.1719518,0.2012804,0.2473165,0.3552341999999999,,0.6901138999999998,,0.9885691,,1.1493256,,1.1630179
332862,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Modern,EJ/yr,0.9740707,1.2390178,1.3169311,1.3657951,1.5169065,1.6021172,1.623051,1.6240199,1.6826259,,1.8790596,,2.0400306,,2.1894388,,2.2787229
332863,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Residues,EJ/yr,0.9747777,1.2389426,1.3167111,1.3654123,1.3922972,1.4557834,1.5060403,1.5717046,1.6818712,,1.878305,,2.039276,,2.1886842,,2.2779683
332864,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Solids,EJ/yr,0.3543341,0.3222227,0.3238377,0.2529231,0.1825189,0.124244,0.0940934,0.0813841,0.066275,,0.0139882,,8.5e-06,,5.5e-06,,2.6e-06
332865,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Traditional,EJ/yr,0.0007070999999999,0.0006,0.0004798,0.0003425,0.0001841,4.960000000000001e-05,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0
332866,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal,EJ/yr,4.913667200000001,3.6805698,1.4055015,0.1727469,0.0561901,0.0302715,0.0227695,0.0203712,0.0170467,,0.0169557,,0.0169172,,0.013245,,0.0074624
332867,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Electricity,EJ/yr,2.4883957,1.7099271,0.6084111999999999,0.0218706,0.0066879,0.0003324,0.0002381,0.0001562,8.380000000000002e-05,,1.61e-05,,2.9e-06,,1.4e-06,,1.1e-06
332868,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Electricity|w/ CCS,EJ/yr,0.0,0.0,0.0,5.8e-06,5.8e-06,5.8e-06,5.8e-06,5.7e-06,5.7e-06,,5.7e-06,,2.9e-06,,1.4e-06,,1.1e-06
332869,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Electricity|w/o CCS,EJ/yr,2.4883957,1.7099271,0.6084111999999999,0.0218648,0.0066822,0.0003266,0.0002324,0.0001504,7.8e-05,,1.04e-05,,0.0,,0.0,,0.0
332870,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Gases,EJ/yr,0.0002789,0.0002164,0.0001622,0.0001077,5.410000000000001e-05,1.39e-05,4.7e-06,4.7e-06,4.7e-06,,4.7e-06,,0.0,,0.0,,0.0
332871,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Heat,EJ/yr,0.0532419,0.047294,0.0332724,0.0192838,0.0057,6.06e-05,5.31e-05,4.17e-05,2.72e-05,,3.9e-06,,0.0,,0.0,,0.0
332872,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Hydrogen,EJ/yr,1.81e-05,1.35e-05,9.4e-06,1.02e-05,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,,8.599999999999999e-06,,2.1e-06,,1.9e-06,,1.2e-06
332873,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Liquids,EJ/yr,0.0,0.0,6.7e-06,1.34e-05,1.34e-05,1.34e-05,1.34e-05,1.34e-05,1.34e-05,,1.34e-05,,3.1e-06,,2.7e-06,,1.8e-06
332874,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Solids,EJ/yr,2.3717326,1.9231189,0.7636396000000001,0.1314612,0.043726,0.0298425999999999,0.0224516,0.0201466,0.016909,,0.016909,,0.016909,,0.0132389,,0.0074583
332875,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|w/ CCS,EJ/yr,0.0,0.0,0.0,1.7e-05,1.7e-05,1.7e-05,1.7e-05,1.7e-05,1.7e-05,,1.69e-05,,8.2e-06,,6e-06,,4.2e-06
332876,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|w/o CCS,EJ/yr,4.913667200000001,3.6805698,1.4055015,0.1727299,0.0561731,0.0302545,0.0227525,0.0203543,0.0170297,,0.0169389,,0.016909,,0.0132389,,0.0074583
332877,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Fossil,EJ/yr,16.6002264,14.4211413,9.150634300000002,5.333362200000001,3.0629002,2.2714275,2.0280784,1.9716075,1.8412106,,1.4034869,,1.0116354,,0.7883310999999998,,0.5935242
332878,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0017093,0.0017085,0.0017012,0.0016751,0.0016108,0.0014819,,0.000891,,9.8e-06,,7.4e-06,,5.099999999999999e-06
332879,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Fossil|w/o CCS,EJ/yr,16.6002264,14.4211413,9.150634300000002,5.331652900000001,3.061191700000001,2.2697263,2.0264033,1.9699968,1.8397287,,1.402596,,1.0116256,,0.7883236999999998,,0.5935190999999999
332880,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas,EJ/yr,3.9861643,3.8212237,2.3431511,1.1727377,0.4553053,0.3098175,0.3118551,0.3447434999999999,0.3776084,,0.4729144000000001,,0.5345158,,0.5824024999999998,,0.4962251
332881,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Electricity,EJ/yr,2.4078935,2.3650735,1.2041472,0.3137449999999999,0.0612738,0.0496246,0.0432266,0.0353611,0.0207465,,0.0019136,,5.5e-06,,2.1e-06,,1e-06
332882,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Electricity|w/ CCS,EJ/yr,0.0,0.0,0.0,3.5e-06,3.5e-06,3.5e-06,3.5e-06,3.5e-06,3.5e-06,,3.4e-06,,1.6e-06,,1.4e-06,,9e-07
332883,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Electricity|w/o CCS,EJ/yr,2.4078935,2.3650735,1.2041472,0.3137415,0.0612703,0.0496211,0.0432231,0.0353576,0.020743,,0.0019102,,3.9e-06,,7e-07,,1e-07
332884,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Gases,EJ/yr,1.5706515,1.4369059,1.0630545,0.7794794,0.3540257,0.2553746000000001,0.2513931,0.270299,0.270299,,0.2607811,,0.2089101,,0.201812,,0.121786
332885,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Heat,EJ/yr,0.0041266,0.0010155,0.0006653,3.840000000000001e-05,2.11e-05,9.1e-06,7.3e-06,8e-06,9.1e-06,,9.3e-06,,3.1e-06,,4e-07,,0.0
332886,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Hydrogen,EJ/yr,0.0034927,0.0182288,0.075284,0.0794749,0.0399846999999999,0.0016995,0.0016725,0.0016066,0.0014751,,0.0008745,,0.0,,0.0,,0.0
332887,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Liquids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0031097,0.0155556,0.0374688,0.0850787,,0.2093359,,0.3255972,,0.380588,,0.3744381
332888,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0016923,0.0016915,0.0016842,0.0016581,0.0015938,0.001465,,0.0008740999999999,,1.6e-06,,1.4e-06,,9e-07
332889,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|w/o CCS,EJ/yr,3.9861643,3.8212237,2.3431511,1.1710454,0.4536138,0.3081332999999999,0.3101969999999999,0.3431496999999999,0.3761435,,0.4720403,,0.5345141999999999,,0.5824010999999999,,0.4962242
332890,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Geothermal,EJ/yr,0.0520598,0.0531204,0.0572103,0.0638570999999999,0.0743967,0.0887061,0.1087878,0.1348208,0.1810164,,0.2306542,,0.259466,,0.266812,,0.2567341
332891,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Hydro,EJ/yr,0.3315795,0.3671607,0.4069094,0.432162,0.4397521,0.440522,0.4387743000000001,0.4360029000000001,0.4333037000000001,,0.4203384000000001,,0.410394,,0.4077154,,0.4114003000000001
332892,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Non-Biomass Renewables,EJ/yr,0.7018684999999999,1.0352412,2.0866669,3.2296779,3.8287979,4.1385201,4.245449400000001,4.1857414,4.185542799999999,,3.9474936,,3.846222899999999,,3.6423774,,3.4014835
332893,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Nuclear,EJ/yr,0.24066,0.4247608,0.5491154,0.5272782,0.4683423,0.3468042,0.2646317,0.2174734,0.1919283,,0.1671898,,0.1371756,,0.0838247,,0.0345545
332894,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Oil,EJ/yr,7.7003949,6.919347700000001,5.4019818,3.9878776,2.5514048,1.9313384,1.6934538,1.6064928,1.4465555,,0.9136168,,0.4602025,,0.1926837,,0.0898367
332895,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Oil|w/o CCS,EJ/yr,7.7003949,6.919347700000001,5.4019818,3.9878776,2.5514048,1.9313384,1.6934538,1.6064928,1.4465555,,0.9136168,,0.4602025,,0.1926837,,0.0898367
332896,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Solar,EJ/yr,0.2858177000000001,0.5212190999999999,1.1139415,1.5274404,1.5966545,1.571193,1.4770881,1.3293875,1.1919141,,1.0362642,,1.0474493,,1.0269006,,0.9647335
332897,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Wind,EJ/yr,0.0324115,0.093741,0.5086057,1.2062183,1.7179945,2.0380989,2.2207991,2.285530200000001,2.3793087,,2.2602369,,2.1289136,,1.9409494,,1.7686155
336451,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|United States of America,Price|Carbon,US$2010/t CO2,22.400020384,325.2005364160001,344.3687054079999,368.578149856,405.7243148000001,444.617913936,481.530840336,521.382986208,581.90565832,,653.286155536,,794.7172214240001,,968.238993232,,1126.734649152
336505,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy,EJ/yr,84.2229043,77.91134070000001,63.5555498,56.37107999999999,51.923619,50.533511,49.4096312,47.3201681,46.91253990000001,,44.0245407,,44.0717459,,43.43895180000001,,43.6276973
336506,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass,EJ/yr,4.059841100000001,4.851251400000001,6.5884334,8.2503067,9.5380552,9.2325052,8.877592000000002,8.4649314,7.977843500000001,,7.0895522,,7.939239900000001,,7.3069998,,7.7851095
336507,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|1st Generation,EJ/yr,0.4047991,0.9563289,2.0110692,2.0087119,2.0153929,2.0343243,2.0600135,2.0600135,2.0600135,,2.0600135,,2.0600135,,2.0600135,,2.0600135
336508,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Electricity,EJ/yr,0.8507523,0.8708587000000001,0.9288122,0.9889798,0.8956259000000001,0.7121565999999999,0.5433654,0.4378658000000001,0.3761681,,0.2892951,,0.254486,,0.2090338,,0.2426736
336509,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,0.0,0.0536728,0.1707223,0.3266054,0.3787689,0.3840606,0.3818251,0.3721464,0.3525236,,0.2891628000000001,,0.2543816,,0.2089612,,0.2426318
336510,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Electricity|w/o CCS,EJ/yr,0.8507523,0.8171859,0.7580899,0.6623742999999999,0.516857,0.328096,0.1615403,0.0657193,0.0236445,,0.0001323,,0.0001043,,7.26e-05,,4.18e-05
336511,REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median),Below 2°C,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Energy Crops,EJ/yr,0.0,0.0,0.5609745,2.1599765,3.415357,3.0412373,2.603771700000001,2.1658294,1.5746445,,0.459182,,1.1009211,,0.2546489,,0.5552926
